,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
66,Immoweb code : 9212525,120000€,Rueducentre144430—Ans,Town-houseforsale,150,3,Semi equipped,,,,,,40,2,,To renovate
67,Immoweb code : 9230738,135000€,RueduTrouBrasy434800—Ensival,Houseforsale,149,5,Not installed,1,,,,222,297,3,,To renovate
68,Immoweb code : 9133701,135000€,RueduBonConseil103BoxA7181—SeneffeArquennes,Houseforsale,100,1,USA installed,11,No,,,,61,3,,Good
69,Immoweb code : 9278557,140000€,rueLongue766043—CharleroiRansart,Houseforsale,110,1,Installed,28,No,,,160,272,2,,As new
70,Immoweb code : 9267054,145000€,Leffingestraat1358400—Oostende,Houseforsale,122,3,Not installed,,,,,,90,2,,To renovate
71,Immoweb code : 8770199,170000€,7140—MORLANWELZ-MARIEMONT|Askfortheexactaddress,Houseforsale,195,4,USA semi equipped,10,No,,,,160,,,Good
72,Immoweb code : 9198440,170000€,"Kasteelstraat26,8750—Zwevezele",Town-houseforsale,155,3,,,No,,,100,225,2,,To be done up
73,Immoweb code : 9137725,175000€,Ruedel'Egalité62624670—Blegny,Houseforsale,151,3,Not installed,85,No,,,226,376,4,,To renovate
74,Immoweb code : 9188937,184500€,4280—LENS-SAINT-REMY|Askfortheexactaddress,Houseforsale,141,3,Not installed,,No,,,,680,3,,To renovate
75,Immoweb code : 9279884,195000€,7548—Warchin|Askfortheexactaddress,Houseforsale,101,2,USA installed,20,,,,,658,,,Good
76,Immoweb code : 9262910,199000€,3545—ZELEM|Askfortheexactaddress,Mixed-usebuildingforsale,150,2,Not installed,,No,,,,382,3,,To renovate
77,Immoweb code : 9288421,200000€,ruedelaRésistance214100—Seraing,Houseforsale,143,3,Installed,36,,,,140,289,3,,As new
78,Immoweb code : 9298650,125000€,RueduPige496200—Châtelet,Houseforsale,79,2,Semi equipped,7,,,,,99,2,,Good
79,Immoweb code : 8624956,135000€,RueHauteClaire204460—Grace-Hollogne,Houseforsale,150,3,Not installed,,No,,,,279,3,,As new
80,Immoweb code : 8706306,149000€,RueduBancdeSableB7000—Mons,Houseforsale,168,4,Not installed,,No,,,,191,2,,
81,Immoweb code : 9307343,177000€,Oudemolenstraat739170—St-Gillis-Waas,Houseforsale,180,3,,,,,,250,323,4,,To renovate
82,Immoweb code : 9317944,170000€,CourdelaSucrerie87134—Péronnes-lez-Binche,Houseforsale,,3,Not installed,,No,,,1900,1970,4,,To renovate
83,Immoweb code : 9048621,140000€,5060—TAMINES|Askfortheexactaddress,Houseforsale,105,2,,,No,,,,100,2,,Good
84,Immoweb code : 9296182,185000€,1300—Wavre|Askfortheexactaddress,Houseforsale,115,3,Installed,7,,,,,90,2,,Good
85,Immoweb code : 9305552,165000€,6230—OBAIX|Askfortheexactaddress,Houseforsale,127,3,,20,No,,,,182,2,,To restore
86,Immoweb code : 9026750,145000€,6240—Farciennes|Askfortheexactaddress,Houseforsale,120,2,Not installed,20,No,,,300,300,3,,Just renovated
87,Immoweb code : 9255790,149000€,2660—Hoboken|Askfortheexactaddress,Apartmentblockforsale,65,1,Installed,12,No,,,,,2,,Good
88,Immoweb code : 9288874,149000€,RueduChêneux3B6670—Gouvy,Houseforsale,242,4,,,No,,,,422,2,,To be done up
89,Immoweb code : 9134405,156000€,5560—Houyet|Askfortheexactaddress,Houseforsale,52,2,,,No,,,,1111,4,,Good
90,Immoweb code : 8781990,170000€,6240—Farciennes|Askfortheexactaddress,Houseforsale,300,3,Installed,,No,,,,250,3,,As new
91,Immoweb code : 9029617,170000€,GrandRue126890—Libin,Houseforsale,107,3,,,,,,,760,3,,
92,Immoweb code : 9251286,180000€,4610—QUEUE-DU-BOIS|Askfortheexactaddress,Houseforsale,151,3,Semi equipped,10,No,,,,60,2,,Just renovated
93,Immoweb code : 9241968,185000€,ruedel'yser787370—Dour,Houseforsale,90,2,Hyper equipped,,,,,,1500,2,,As new
94,Immoweb code : 9286394,190000€,RueNeuve91640—St-Genesius-Rode,Houseforsale,77,2,Installed,,,,,,50,2,,Just renovated
95,Immoweb code : 9264695,190000€,Kaaskorf343390—Tielt-Winge,Houseforsale,93,3,Installed,,No,,,,,,,Good
96,Immoweb code : 9114472,190000€,6200—Châtelineau|Askfortheexactaddress,Town-houseforsale,120,2,,,No,,,120,240,3,,To be done up
97,Immoweb code : 9033057,195000€,1350—ORP-LE-GRAND|Askfortheexactaddress,Mixed-usebuildingforsale,300,2,Installed,,,,,,150,3,,To be done up
98,Immoweb code : 9206928,195000€,Mannekenshaagstraat123545—Halen(Loksbergen),Houseforsale,109,3,,,No,,,,900,4,,To renovate
99,Immoweb code : 9186872,200000€,6041—CharleroiGosselies|Askfortheexactaddress,Mixed-usebuildingforsale,116,2,Semi equipped,,,,,,,2,,Just renovated
100,Immoweb code : 9301996,Reserve price : 95000€,Akker1052180—Ekeren,Houseforsale,,2,Installed,,,,,,150,2,,
101,Immoweb code : 9306363,269000€,8980—Zonnebeke|Askfortheexactaddress,Houseforsale,168,3,,,No,,,,1608,2,,Good
102,Immoweb code : 9309422,239000€,5190—Jemeppe-sur-Sambre|Askfortheexactaddress,Houseforsale,130,3,,,Yes,,,,,3,,Good
103,Immoweb code : 9311514,Reserve price : 50000€,RueChâteaudeLothier241470—Genappe,Houseforsale,,4,,,,,,,,,,To renovate
104,Immoweb code : 9312291,Reserve price : 140000€,kapelhofstraat23500—Sint-Lambrechts-Herk,Houseforsale,,4,,,,,,,,,,
105,Immoweb code : 9177323,Reserve price : 30000€,RuedelaProvince624100—Seraing,Houseforsale,70,1,,,,,,,128,2,,To renovate
106,Immoweb code : 9213738,Reserve price : 80000€,RuedeWellin936929—Haut-Fays,Houseforsale,,3,,,,,,,1098,4,,Good
107,Immoweb code : 9253140,Reserve price : 85000€,KoningBoudewijnlaan519200—Dendermonde,Houseforsale,,3,Installed,,,,,,,2,,
108,Immoweb code : 9286598,Reserve price : 115000€,Vlasstraat839870—Zulte,Houseforsale,,3,Installed,,,,,,577,,,
109,Immoweb code : 9289044,Reserve price : 120000€,Kuwaardestraat49800—Deinze,Houseforsale,,3,Installed,,,,,,305,,,
110,Immoweb code : 9286830,Reserve price : 120000€,Sint-Pieterslaan19800—Vinkt,Houseforsale,,3,Installed,,,,,,405,,,
111,Immoweb code : 9286665,Reserve price : 130000€,Provinciebaan193110—Rotselaar,Houseforsale,,1,,,,,,,170,,,
112,Immoweb code : 9286664,Reserve price : 130000€,Provinciebaan173110—Rotselaar,Houseforsale,,1,,,,,,,46,,,
113,Immoweb code : 9286829,Reserve price : 135000€,VaartLinkeroever389800—Deinze,Houseforsale,,3,Installed,,,,,,330,,,
114,Immoweb code : 9286597,Reserve price : 135000€,VaartLinkeroever369800—Deinze,Houseforsale,,3,Installed,,,,,,325,,,
115,Immoweb code : 9229661,Reserve price : 140000€,Stevensvennen843920—Lommel,Houseforsale,,2,Installed,,,,,,944,3,,
116,Immoweb code : 9220837,Reserve price : 150000€,Westerlosesteenweg2262230—Herselt,Houseforsale,,3,,,,,,,12289,,,
117,Immoweb code : 9253981,Reserve price : 150000€,Poederleesteenweg1412460—Kasterlee,Houseforsale,,4,,,,,,,1373,,,
118,Immoweb code : 9249573,Reserve price : 155000€,Molenbergstraat663290—Webbekom,Houseforsale,,5,,,,,,,573,,,
119,Immoweb code : 9283367,Reserve price : 170000€,Dorpsstraat853380—Glabbeek,Houseforsale,,4,Installed,,,,,,960,4,,
120,Immoweb code : 9260030,Reserve price : 180000€,Hazewinkelstraat2B2830—Heindonk,Houseforsale,,3,,,,,,,355,,,To renovate
121,Immoweb code : 9251145,Reserve price : 200000€,RueVanSoust2331070—Anderlecht,Houseforsale,,3,Installed,,,,,,70,,,
122,Immoweb code : 9294139,200000€,AvenueAlbert1er414500—Huy,Apartmentblockforsale,,5,,,,,,,119,2,,To renovate
123,Immoweb code : 9105503,210000€,Fazantstraat129000—Gent,Houseforsale,,2,,,No,,,5,56,,,
124,Immoweb code : 9230371,219000€,VerbrandNieuwland268000—Brugge,Houseforsale,147,2,,,,,,,100,,,To be done up
125,Immoweb code : 9271757,219000€,SintJanstraat108920—Bikschote,Houseforsale,,2,,,,,,,637,3,,
126,Immoweb code : 9292794,219900€,7700—Luingne|Askfortheexactaddress,Houseforsale,,4,Installed,16,,,,430,724,,,
127,Immoweb code : 9271320,Reserve price : 225000€,Parkietstraat118870—Emelgem,Houseforsale,,3,Installed,,,,,,301,3,,
128,Immoweb code : 9218737,Reserve price : 225000€,Poorterij79660—Brakel,Houseforsale,,4,Installed,,,,,,1770,,,
129,Immoweb code : 9189173,230000€,"Sportstraat7,28400—Oostende",Houseforsale,61,1,,,No,,,,,,,As new
130,Immoweb code : 9108980,Reserve price : 237000€,OudeAntwerpsebaan602800—Mechelen,Houseforsale,,3,Installed,,,,,,63,2,,
131,Immoweb code : 9285427,248000€,8630—Veurne|Askfortheexactaddress,Houseforsale,200,4,,,No,,,,100,3,,
132,Immoweb code : 8929097,250000€,Ontmijnersstraat88370—Blankenberge,Houseforsale,,4,,,No,,,,64,,,
133,Immoweb code : 9256040,Reserve price : 252000€,Wilgendaal411731—Asse,Houseforsale,,3,Installed,,,,,,763,,,
134,Immoweb code : 9170512,259000€,"Ruddervoordsestraat62,8210—Zedelgem",Houseforsale,,4,,,No,,,350,500,,,Good
135,Immoweb code : 9246492,259000€,OnderdeToren128380—Lissewege,Houseforsale,,3,,,No,,,,116,,,
136,Immoweb code : 9246491,259000€,OnderdeToren128380—Lissewege,Houseforsale,,3,,,No,,,,116,,,
137,Immoweb code : 9157635,260000€,a8620—Nieuwpoort,Houseforsale,224,4,,,,,,,135,2,,
138,Immoweb code : 8101174,260000€,Puttene519680—Maarkedal,Houseforsale,,3,,,No,,,,150,2,,As new
139,Immoweb code : 9210812,265000€,JozefWautersstraat1232830—Willebroek,Houseforsale,155,3,,,,,,,159,,,
140,Immoweb code : 9275252,Reserve price : 265000€,Muurkruidstraat13000—Leuven,Houseforsale,,2,Installed,,,,,,83,2,,
141,Immoweb code : 9120689,269000€,Dorpstraat163450—Geetbets,Houseforsale,,4,,,No,,,600,800,,,
142,Immoweb code : 9284431,272000€,Ieperseweg78800—Roeselare,Houseforsale,,3,,,,,,,894,2,,
143,Immoweb code : 9262583,275000€,a8600—Esen,Houseforsale,115,2,,,,,,,851,4,,
144,Immoweb code : 9233193,Reserve price : 275000€,Giezeveld89230—Wetteren,Houseforsale,,3,Installed,,,,,,1107,,,
145,Immoweb code : 9265800,279000€,8470—Gistel|Askfortheexactaddress,Houseforsale,185,3,Installed,,No,,,175,322,2,,Good
146,Immoweb code : 9219453,279000€,Spiegelhofstraat69000—Gent,Houseforsale,,3,,,No,,,,83,,,
147,Immoweb code : 8940652,299000€,Eversberg449300—Aalst,Houseforsale,142,3,,13,,,,45,116,2,,As new
148,Immoweb code : 9287133,Reserve price : 300000€,KleineBogaardestraat839990—Maldegem,Houseforsale,,3,Installed,,,,,,968,,,
149,Immoweb code : 9320630,205000€,SintVincentiusstraat129300—Aalst,Houseforsale,220,4,Hyper equipped,,,,,,120,2,,To be done up
150,Immoweb code : 9320320,299000€,Schoolstraat1118650—Houthulst,Houseforsale,,5,,,,,,,,,,To be done up
151,Immoweb code : 9296694,261525€,Sint-Laurentiusstraat168210—Zedelgem,Houseforsale,,2,,,No,,,,103,,,As new
152,Immoweb code : 9299202,Reserve price : 270000€,AvenueduParc641060—Saint-Gilles,Houseforsale,,5,,,,,,,140,,,
153,Immoweb code : 9252427,249000€,9240—Zele|Askfortheexactaddress,Apartmentblockforsale,177,2,,,,,,65,,,No,
154,Immoweb code : 9290594,279200€,HofterMelle8501—Heule,Houseforsale,129,3,,,No,,,,,3,,As new
155,Immoweb code : 8992017,288500€,4300—WaremmeGrand-Axhe|Askfortheexactaddress,Houseforsale,,3,Hyper equipped,,,,,,386,3,,
156,Immoweb code : 9255485,299000€,"BurgemeesterDeBlockstraat0,78972—Krombeke",Houseforsale,144,3,,,No,,,,377,3,,
157,Immoweb code : 9302878,300000€,Kastanjestraat148800—Roeselare,Houseforsale,,3,,,,,,,350,,Yes,
158,Immoweb code : 9311008,249000€,Hoornstraat928340—Moerkerke,Houseforsale,,3,,,No,,,,560,,,
159,Immoweb code : 9319786,Reserve price : 180000€,Heidebergstraat943010—KesselLo,Houseforsale,,3,,,,,,,,,,
160,Immoweb code : 9320089,299900€,8800—Roeselare|Askfortheexactaddress,Houseforsale,182,3,,,,,,,140,,,Just renovated
161,Immoweb code : 9295758,Reserve price : 70000€,RueFrançoisBaudaux296200—ChÃtelineau,Houseforsale,,3,,,,,,,150,2,,
162,Immoweb code : 9295383,Reserve price : 270000€,Kapelweg832300—Turnhout,Houseforsale,,10,,,,,,,2780,4,,
163,Immoweb code : 9302305,Reserve price : 140000€,Heurnestraat3969700—Oudenaarde,Houseforsale,,2,Installed,,,,,,296,,,
164,Immoweb code : 9301228,Reserve price : 160000€,Klinkaard639340—Lede,Houseforsale,,4,Installed,,,,,,194,,,
165,Immoweb code : 9305937,Reserve price : 60000€,RuePierreAndrien744602—Cheratte,Houseforsale,,2,,,,,,,260,3,,
166,Immoweb code : 9309743,Reserve price : 180000€,Wildert1042170—Antwerp,Houseforsale,,5,,,,,,,,,,
167,Immoweb code : 9316079,230000€,Peperstraat461910—Kampenhout,Houseforsale,,2,,,,,,,276,3,,
168,Immoweb code : 9289574,Reserve price : 60000€,RueDelimborg596001—Marcinelle,Houseforsale,,2,,,,,,,,3,,To renovate
169,Immoweb code : 9247705,Reserve price : 65000€,AlléedesSapins206032—Mont-sur-Marchienne,Houseforsale,,5,,,,,,,426,3,,
170,Immoweb code : 9267708,Reserve price : 70000€,Gaversstraat488530—Harelbeke,Houseforsale,,2,,,,,,,93,,,
171,Immoweb code : 9281047,Reserve price : 82000€,Ruyffelaerekoer49600—Ronse,Houseforsale,,3,Installed,,,,,,70,,,
172,Immoweb code : 9224987,Reserve price : 120000€,Noordlaan213600—Genk,Houseforsale,,1,,,,,,,805,3,,
173,Immoweb code : 9148688,Reserve price : 140000€,RueduRepos646060—Gilly,Houseforsale,,3,,,,,,,367,3,,
174,Immoweb code : 9258201,Reserve price : 140000€,RueduBy1307134—Epinois,Houseforsale,,2,Installed,,,,,,860,,,
175,Immoweb code : 9267053,Reserve price : 165000€,AvenueMontrival235580—Rochefort,Houseforsale,,3,,,,,,,632,4,,
176,Immoweb code : 9209167,Reserve price : 175000€,MichelTheysstraat8913290—Diest,Houseforsale,,2,Installed,,,,,,,,,
177,Immoweb code : 9253836,Reserve price : 180000€,Oostlaan23600—Genk,Houseforsale,,2,,,,,,,296,3,,
178,Immoweb code : 9173759,200000€,7080—LaBouverie|Askfortheexactaddress,Houseforsale,115,2,Installed,,No,,,,590,4,,To be done up
179,Immoweb code : 9264501,208000€,6000—Charleroi|Askfortheexactaddress,Houseforsale,196,4,Semi equipped,20,No,,,75,140,2,,
180,Immoweb code : 9129139,209900€,6142—Leernes|Askfortheexactaddress,Villaforsale,101,3,,14,No,,,1009,1009,4,,To be done up
181,Immoweb code : 9240856,Reserve price : 210000€,RueHautdeClémarais196790—Aubange,Houseforsale,,3,,,,,,,528,3,,
182,Immoweb code : 9208208,215000€,KoningBoudewijnlaan48880—Ledegem,Houseforsale,157,3,,,,,,,359,,,To be done up
183,Immoweb code : 9240744,219000€,Eeminckwegel29230—Wetteren,Houseforsale,,3,Not installed,,,,,,,3,,To be done up
184,Immoweb code : 9248279,220000€,7022—Hyon|Askfortheexactaddress,Houseforsale,222,5,Installed,,No,,,,860,3,,To be done up
185,Immoweb code : 8949667,220000€,8370—Blankenberge|Askfortheexactaddress,Houseforsale,,2,,,Yes,,,,50,,,Good
186,Immoweb code : 9267733,Reserve price : 240000€,RuedelaBachée581380—Lasne,Houseforsale,,4,,,,,,,584,3,,
187,Immoweb code : 9052192,245000€,ruedeBinche7100—Haine-Saint-Pierre,Houseforsale,,,,,,,,,,3,No,
188,Immoweb code : 8313260,270000€,Rocaille6150—Anderlues,Houseforsale,,3,,,No,,,,3913,4,,As new
189,Immoweb code : 9184547,270000€,7300—Boussu|Askfortheexactaddress,Houseforsale,272,5,Installed,,No,,,,1429,3,,Good
190,Immoweb code : 9213109,270000€,7340—WASMES|Askfortheexactaddress,Villaforsale,200,4,,,,,,,1328,4,,Good
191,Immoweb code : 9262590,Reserve price : 275000€,Kapellestraat709961—Boekhoute,Farmhouseforsale,,5,,,,,,,32539,4,,
192,Immoweb code : 9257235,Reserve price : 290000€,Domeinstraat413010—KesselLo,Houseforsale,,3,Installed,,,,,,1459,4,,
193,Immoweb code : 8665667,295000€,Dries71/A9550—Hillegem,Houseforsale,,5,,,No,,,50,185,,,
194,Immoweb code : 9089834,298000€,6250—Presles|Askfortheexactaddress,Houseforsale,200,4,Installed,20,No,,,600,800,3,,
195,Immoweb code : 8941536,299000€,7040—Aulnois|Askfortheexactaddress,Houseforsale,370,2,Installed,,No,,,,1344,4,,
196,Immoweb code : 9299034,Reserve price : 45000€,RuedelaBaronne207181—Arquennes,Houseforsale,114,3,,,,,,,217,,,
197,Immoweb code : 9298956,Reserve price : 200000€,Droogte1579940—Evergem,Houseforsale,,2,Installed,,,,,,1509,,,
198,Immoweb code : 8662639,225400€,RoutedelaPlateTaille516440—Froidchapelle,Villaforsale,100,3,,,Yes,,,,87,4,,
199,Immoweb code : 9303370,228000€,6001—Marcinelle|Askfortheexactaddress,Houseforsale,270,3,Installed,30,No,,,600,970,3,,
200,Immoweb code : 9296440,350000€,Astridlaan4508310—Assebroek,Houseforsale,,3,,,No,,,,368,,,
201,Immoweb code : 9306141,Reserve price : 50000€,RueTilly14+6500—Renlies,Houseforsale,,5,,,,,,,,3,,To renovate
202,Immoweb code : 9304674,340000€,Vondelstraat16/A9550—Herzele,Houseforsale,153,3,Installed,19,,,,64,300,,,
203,Immoweb code : 9294690,342000€,Legeweg8490—Varsenare,Houseforsale,190,4,,,No,,,,239,3,,As new
204,Immoweb code : 9312589,Reserve price : 60000€,RoutedeMons2126560—Solre-sur-Sambre,Mixed-usebuildingforsale,,8,,,,,,,,,,
205,Immoweb code : 9312384,Reserve price : 240000€,OudeMaai633920—Lommel,Houseforsale,,2,,,,,,,,,,
206,Immoweb code : 9317241,Reserve price : 40000€,RuedeGivet1et+15500—Anseremme,Mixed-usebuildingforsale,,2,Installed,,,,,,,,,
