,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
194,Immoweb code : 8936300,From 247000€ To 595000€,Leopoldstraat22800—Mechelen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
195,Immoweb code : 8340079,From 247250€ To 312250€,Stovestraat48600—Diksmuide,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
196,Immoweb code : 7655004,248000€,ChausséedeBruxelles791300—Wavre,Altitude72,,,,,,,,,,,,
197,Immoweb code : 8870433,249000€,"AvenuedelaCharmille6,421200—Woluwe-Saint-Lambert",Apartmentforsale,75,2,Installed,16,No,,,,,2,No,Good
198,Immoweb code : 9287410,From 249000€ To 422000€,Overwinningsstraat1102830—Willebroek,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
199,Immoweb code : 9206136,From 249000€ To 379000€,KoningLeopoldlaan333920—Lommel,RESIDENTIESILVERZAND,,,,,,,,,,,,
200,Immoweb code : 9281516,From 199000€ To 510000€,VanNieuwenhuyselaan2-61160—Auderghem,SerenityValley,,,,,,,,,,,,
201,Immoweb code : 9313010,From 275000€ To 536867€,Rijvisschestraat1269052—Zwijnaarde,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
202,Immoweb code : 9312613,From 291793€ To 351612€,ruepréàlaPlanche7181—PETIT-ROEULX-LEZ-NIVELLES,PREALAPLANCHE,,,,,,,,,,,,
203,Immoweb code : 9309895,285000€,Brugsesteenweg108/A28460—ROKSEM,Apartmentforsale,145,2,Installed,4,No,,,,,3,,Good
204,Immoweb code : 9303797,269000€,steenstraat429420—Mere,Duplexforsale,136,3,Installed,,,,,,,1,,As new
205,Immoweb code : 9310440,278000€,Beukenstraat19Box51630—Linkebeek,Apartmentforsale,104,2,Not installed,,No,,,,,2,,To be done up
206,Immoweb code : 9309458,From 220000€ To 630000€,QuaidesUsines1551000—Bruxelles,UtopiabyGodin,,,,,,,,,,,,
207,Immoweb code : 9309183,270000€,BOULEVARDEMILEJACQMAIN137BoxB41000—BrusselsCity,Apartmentforsale,72,2,USA hyper equipped,5,Yes,,,,,2,,Good
208,Immoweb code : 9315336,293000€,VanSchoonbekestraat20Box92018—Antwerp,Apartmentforsale,90,2,Installed,,No,,,,,2,,Just renovated
209,Immoweb code : 8603832,From 165000€ To 449000€,BaronvanderBruggenlaan258710—Wielsbeke,FleurDeLininWielsbeke,,,,,,,,,,,,
210,Immoweb code : 9303405,From 185337€ To 385000€,Gasthuisstraat278970—Poperinge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
211,Immoweb code : 9303938,From 260500€ To 405500€,AvenueIlyaPrigogine81180—Uccle,OXALYS,,,,,,,,,,,,
212,Immoweb code : 9303910,290500€,RuedeBitburg6700—Arlon,ARLON,,,,,,,,,,,,
213,Immoweb code : 9301721,From 238000€ To 313000€,RueduGénéralMichel22-24-261120—BRUXELLES,GREENHOUSE,,,,,,,,,,,,
214,Immoweb code : 9301967,270000€,LennekeMarelaan201932—Sint-Stevens-Woluwe,Apartmentforsale,90,2,Installed,6,No,,,,,,No,Good
215,Immoweb code : 9301730,From 282500€ To 460500€,AvenueIlyaPrigogine81180—Uccle,COSMOS,,,,,,,,,,,,
216,Immoweb code : 9302249,From 300000€ To 425000€,1435—Mont-Saint-Guibert|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
217,Immoweb code : 9311835,289000€,AvenuedeBeaulieu61160—Auderghem,Apartmentforsale,100,3,Not installed,8,No,,,,,,No,To renovate
218,Immoweb code : 9300147,From 279000€ To 470000€,9000—Gent|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
219,Immoweb code : 9318161,279000€,Nijverheidsstraat236/02021800—Vilvoorde,Apartmentforsale,105,2,Installed,,,,,,,,,As new
220,Immoweb code : 9305714,298000€,WimSaerensplein8-102100—Deurne,Apartmentforsale,160,3,,117,No,1,1,,,,,Good
221,Immoweb code : 9297695,From 215000€ To 299000€,9300—Aalst|Askfortheexactaddress,CityPoint,,,,,,,,,,,,
222,Immoweb code : 9316929,299000€,PieterCornelisstraat451601—Ruisbroek,Duplexforsale,131,3,Installed,,No,,,,,2,,Good
223,Immoweb code : 9306932,299000€,"RuedesChevaux-Haleurs1,434500—Huy",Duplexforsale,130,2,USA hyper equipped,15,No,,,,,,No,As new
224,Immoweb code : 9157768,260000€,Geraardsbergsestraat89BoxC1.19400—Ninove,Apartmentforsale,91,2,USA installed,7,,,,,,3,,As new
225,Immoweb code : 9214189,267695€,"RuedeDinant7,2.037000—Mons",Apartmentforsale,82,1,USA hyper equipped,8,No,,,,,4,No,As new
226,Immoweb code : 9107933,273325€,KoningAlbertstraat1341760—Roosdaal,Apartmentforsale,97,2,USA hyper equipped,9,,,,,,2,,As new
227,Immoweb code : 9292911,From 268000€ To 428000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'Orne""",,,,,,,,,,,,
228,Immoweb code : 9313014,265000€,VaartLinkeroever3/02019800—Deinze,Apartmentforsale,90,2,Hyper equipped,,No,,,,,,,Just renovated
229,Immoweb code : 9016148,25000€ + 655€ per month,RueGrétry2ABox0114020—Liège,Apartmentforsale,142,3,Installed,4,No,,,,,,,As new
230,Immoweb code : 9274821,From 90000€ To 355000€,Velle809140—Temse,VELLEVISTA,,,,,,,,,,,,
231,Immoweb code : 9174900,From 119000€ To 389000€,AvenuedesBassins13-157000—Mons,TROISMATS,,,,,,,,,,,,
232,Immoweb code : 8899962,From 126250€ To 369000€,JeanLaroystraat1500—Halle,NederhemHalle-Fase3B,,,,,,,,,,,,
233,Immoweb code : 9234414,From 133058€ To 271536€,RueduSergentMerx4040—Herstal,AppartementsneufsàHers,,,,,,,,,,,,
234,Immoweb code : 7407209,From 135923€ To 260000€,Leuvensesteenweg2283390—Sint-Joris-Winge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
235,Immoweb code : 8940490,From 137000€ To 371500€,Lecocqstraat31500—Halle,Nederhem-Siena,,,,,,,,,,,,
236,Immoweb code : 8703492,From 139000€ To 269000€,GraafJansstraat4/00/018434—Westende,FIDELIS,,,,,,,,,,,,
237,Immoweb code : 8904372,From 141000€ To 345000€,Hofstraat479100—SINT-NIKLAAS,Squadron,,,,,,,,,,,,
238,Immoweb code : 9147111,From 145900€ To 340900€,Ankerstraat1120—Neder-over-Heembeek,Ananda-Aralia,,,,,,,,,,,,
239,Immoweb code : 8703494,From 149000€ To 299000€,Badenlaan908434—Westende,FIDELISII,,,,,,,,,,,,
240,Immoweb code : 8645941,From 154000€ To 379000€,Simarstrasse12-164700—Eupen,NEO-Phase1,,,,,,,,,,,,
241,Immoweb code : 9227427,From 159400€ To 338500€,RueEspinthe516900—Aye,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
242,Immoweb code : 8524048,From 160000€ To 710000€,rueduMarais1000—BrusselsCity,UrbanCourt,,,,,,,,,,,,
243,Immoweb code : 8964480,From 160000€ To 255000€,RueDeLaStation166900—Marloie,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
244,Immoweb code : 8235755,From 160000€ To 289000€,Kasteelstraat559620—Zottegem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
245,Immoweb code : 9125104,From 165000€ To 350000€,4682—HEURE-LE-ROMAIN|Askfortheexactaddress,RESIDENCELESTERRASSES,,,,,,,,,,,,
246,Immoweb code : 8819492,From 167000€ To 274000€,RueduLuxembourg946900—Marche-en-Famenne,LESHAUTSDEMARCHE,,,,,,,,,,,,
247,Immoweb code : 9272250,From 168100€ To 343200€,Oeveldorp132260—OEVEL,DEPAREL,,,,,,,,,,,,
248,Immoweb code : 9243958,From 169000€ To 299000€,Kiezelweg150-1562400—Mol,WOONERFKIEZELWEG,,,,,,,,,,,,
249,Immoweb code : 9252961,From 169600€ To 318000€,ChausséedeNinove7441070—Anderlecht,Poésie,,,,,,,,,,,,
250,Immoweb code : 8665988,From 170564€ To 285722€,Visserstraat818530—Harelbeke,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
251,Immoweb code : 8774103,From 172000€ To 275000€,BaronJeanGreindllaan331731—AsseZellik,Baron,,,,,,,,,,,,
252,Immoweb code : 8732994,From 174712€ To 259075€,Kortrijkseweg131/1378791—BEVEREN-LEIE,ResidentieDeCastor,,,,,,,,,,,,
253,Immoweb code : 8910215,From 174990€ To 478272€,Ninoofesesteenweg7761703—Schepdaal,Eylenbosch,,,,,,,,,,,,
254,Immoweb code : 8913451,From 174990€ To 279990€,Schoolstraat10-129140—Temse,ResidentieNOURA,,,,,,,,,,,,
255,Immoweb code : 8876897,From 175000€ To 275000€,AvenueGodin-Parnajon14500—Huy,RESIDENCEGODINHUY,,,,,,,,,,,,
256,Immoweb code : 8993206,From 175000€ To 270000€,Keukeldam38790—Waregem,Casier,,,,,,,,,,,,
257,Immoweb code : 9017116,From 175182€ To 313642€,ChausseedesNerviens1300—Wavre,VALVENA,,,,,,,,,,,,
258,Immoweb code : 8054789,From 175617€ To 270728€,RuedeGages17000—Mons,MARQUISDEGAGES,,,,,,,,,,,,
259,Immoweb code : 8651556,From 176000€ To 445000€,QuaidelaDerivation4020—Liege,Bavière-Appartements,,,,,,,,,,,,
260,Immoweb code : 8690918,From 178000€ To 324000€,avenueduPort86c1000—Bruxelles,TOUR&TAXISV,,,,,,,,,,,,
261,Immoweb code : 9223400,From 182000€ To 369000€,1490—Court-St.-Etienne|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
262,Immoweb code : 8998027,From 182000€ To 369000€,AvenuedeWisterzee11490—Court-St.-Etienne,LESBERGESDELADYLE,,,,,,,,,,,,
263,Immoweb code : 9214307,From 182000€ To 251000€,Antwerpsestraat2052640—Mortsel,AandenBerm,,,,,,,,,,,,
264,Immoweb code : 8332461,From 184000€ To 265000€,AlleedesAlouettes4600—Vise,PARCDEL'AUCA,,,,,,,,,,,,
265,Immoweb code : 8954957,From 185000€ To 282000€,Herentalsebaan5922100—Deurne,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
266,Immoweb code : 9171213,From 185000€ To 299000€,RuedesGenerauxCuvelier26-286820—Florenville,RésidenceHôteldeFrance,,,,,,,,,,,,
267,Immoweb code : 9017714,From 185000€ To 420000€,Meersstraat608790—Waregem,CityGardensinWaregem,,,,,,,,,,,,
268,Immoweb code : 9228288,From 186000€ To 506000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'OrneII""",,,,,,,,,,,,
269,Immoweb code : 9228172,From 186000€ To 506000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'OrneII""",,,,,,,,,,,,
270,Immoweb code : 8951487,From 186000€ To 506000€,BoucleJean-FrançoisBreuer1435—Mont-Saint-Guibert,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
271,Immoweb code : 8983914,From 189000€ To 279000€,RuedeMarche626600—Bastogne,AMPLITUDEB,,,,,,,,,,,,
272,Immoweb code : 8973258,From 189500€ To 425000€,Holstraat618790—Waregem,RenovatieprojectHippiquetekoopoptoplocatiein,,,,,,,,,,,,
273,Immoweb code : 9265296,From 190000€ To 280000€,Sint-Bartholomeusstraat134-1362170—Merksem,Bartholomeus,,,,,,,,,,,,
274,Immoweb code : 8877237,From 191000€ To 318000€,Winkelsestraat1188860—Lendelede,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
275,Immoweb code : 9292477,From 191401€ To 330983€,Boudewijnlaan2243—Zandhoven,RESIDENTIEDEHAGESKES,,,,,,,,,,,,
276,Immoweb code : 9170970,From 194000€ To 428000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'Orne""",,,,,,,,,,,,
277,Immoweb code : 9206641,From 195000€ To 499000€,Kerkplein32-342300—Turnhout,WOONERFDEPASTORIJ,,,,,,,,,,,,
278,Immoweb code : 9104407,From 195000€ To 520000€,AvenuedelaRochette14050—Chaudfontaine,RésidenceTopaze,,,,,,,,,,,,
279,Immoweb code : 9262416,From 195000€ To 275000€,Zeedijk868370—Blankenberge,C-DREAM,,,,,,,,,,,,
280,Immoweb code : 8679173,From 196000€ To 313000€,AugusteDemaeghtlaan2181500—Halle,Groebengracht,,,,,,,,,,,,
281,Immoweb code : 9224318,From 196620€ To 312765€,RuedeDinant77000—Mons,CORSO,,,,,,,,,,,,
282,Immoweb code : 7775444,From 198000€ To 399000€,1500—Halle|Askfortheexactaddress,DeStroppen,,,,,,,,,,,,
283,Immoweb code : 9205879,From 199000€ To 419000€,Nieuwstraat2200—Herentals,RESIDENTIERUENEUVE,,,,,,,,,,,,
284,Immoweb code : 8937274,From 199000€ To 389000€,Stationsstraat28600—Diksmuide,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
285,Immoweb code : 9097203,From 199000€ To 289000€,Kasteelstraat338870—Izegem,BlauwpoorteIII,,,,,,,,,,,,
286,Immoweb code : 8381072,From 199000€ To 285000€,Kortrijksestraat968870—Izegem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
287,Immoweb code : 9246872,From 200000€ To 599000€,RuedeGeneve5581030—Schaerbeek,"""G-House""",,,,,,,,,,,,
288,Immoweb code : 9017205,From 201200€ To 415500€,ChausseedesNerviens1300—Wavre,VALVENA(C),,,,,,,,,,,,
289,Immoweb code : 9239740,From 202000€ To 289000€,Oevelseweg172250—Olen,BASALT-APPARTEMENTEN,,,,,,,,,,,,
290,Immoweb code : 9275941,From 204000€ To 273000€,Molenstraat292200—Herentals,RESIDENTIEKROON,,,,,,,,,,,,
291,Immoweb code : 9180002,From 207500€ To 449900€,Mechelsebaan272570—Duffel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
292,Immoweb code : 8392391,From 209000€ To 515000€,KarelDeswertlaan388370—Blankenberge,ResidentieMonAmi,,,,,,,,,,,,
293,Immoweb code : 9204326,From 210000€ To 425000€,Herentalsesteenweg172275—POEDERLEE,RESIDENTIEDELA,,,,,,,,,,,,
294,Immoweb code : 9182034,From 213021€ To 444820€,Groenestraat578210—Zedelgem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
295,Immoweb code : 8689231,From 213500€ To 285000€,Berkenrodelei492660—Hoboken,BetulainHoboken,,,,,,,,,,,,
296,Immoweb code : 9150655,From 214000€ To 298000€,Geraardsbergsestraat899400—Ninove,Cornelius,,,,,,,,,,,,
297,Immoweb code : 7089514,From 214500€ To 275000€,Overwinningsstraat1242830—Willebroek,PlazaCity,,,,,,,,,,,,
298,Immoweb code : 9290272,From 215000€ To 325000€,Westerloseweg372260—Westerlo,RESIDENTIEZANDBERG,,,,,,,,,,,,
299,Immoweb code : 9289340,From 215000€ To 325000€,Westerloseweg372440—Geel,ResidentieZandberg,,,,,,,,,,,,
300,Immoweb code : 8916117,From 215000€ To 385000€,BlankenbergseSteenweg68000—Brugge,Crombrugghe,,,,,,,,,,,,
301,Immoweb code : 8712169,From 215000€ To 539500€,Stationsstraat998790—Waregem,NieuwbouwappartementeninResidentieDeCastorte,,,,,,,,,,,,
302,Immoweb code : 9215912,From 215000€ To 349500€,Stormestraat1408790—Waregem,ResidentieRomanietekoopincentrumWaregem,,,,,,,,,,,,
303,Immoweb code : 9275494,From 217500€ To 1406950€,AlbertRuzettelaan1878370—Blankenberge,THEONE,,,,,,,,,,,,
304,Immoweb code : 9205907,From 219000€ To 325000€,Molenstraat402200—Morkhoven,RESIDENTIEMOLENHOF,,,,,,,,,,,,
305,Immoweb code : 8910704,From 219000€ To 279000€,DokterPersoonslaan62830—Willebroek,POINTPAX,,,,,,,,,,,,
306,Immoweb code : 8239570,From 219000€ To 299000€,GraafJansstraat48434—Westende,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
307,Immoweb code : 9159753,From 219000€ To 508780€,Hoogledestraat358610—Kortemark,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
308,Immoweb code : 9216011,From 219900€ To 339900€,Leopoldstraat41500—Halle,RESIDENTIETENODE,,,,,,,,,,,,
309,Immoweb code : 9206658,From 220000€ To 349000€,Tramstraat742300—Turnhout,RESIDENTIEDEPRIORIJ,,,,,,,,,,,,
310,Immoweb code : 9262498,From 221800€ To 348500€,KoningAlbertI-Laan498370—Blankenberge,VILLAKARMEL,,,,,,,,,,,,
311,Immoweb code : 9265020,From 222500€ To 322500€,HoekZillebeek/Kromstraat9120—BEVEREN,NEST,,,,,,,,,,,,
312,Immoweb code : 8858874,From 224900€ To 292995€,AvenuedelaToisond'Or886900—Marche-en-Famenne,"Résidence""LECHANCELIER""",,,,,,,,,,,,
313,Immoweb code : 8565254,From 225000€ To 399000€,HenriLebbestraat238790—Waregem,Twins,,,,,,,,,,,,
314,Immoweb code : 9004246,From 225675€ To 331088€,Ettingen139820—Merelbeke,DEHEEREN,,,,,,,,,,,,
315,Immoweb code : 9286872,From 226300€ To 281650€,Huy894300—Waremme,RESIDENCELOGGIA,,,,,,,,,,,,
316,Immoweb code : 9215425,From 228125€ To 273125€,Ertbrandstraat172-1742950—Kapellen,ERTBRANDSTRAAT172-174KAPELLEN,,,,,,,,,,,,
317,Immoweb code : 8936168,From 229000€ To 545000€,RueNotreDameDebonnaire15-177000—Mons,LAMAISONDUGOUVERNEUR,,,,,,,,,,,,
318,Immoweb code : 9158401,From 230000€ To 598000€,Westvaartdijk3221850—Grimbergen,Westvaartdijk1850,,,,,,,,,,,,
319,Immoweb code : 9148431,From 230000€ To 598000€,Westvaartdijk3221851—GrimbergenHumbeek,Westvaartdijk,,,,,,,,,,,,
320,Immoweb code : 9158195,From 230300€ To 290000€,5530—Godinne|Askfortheexactaddress,RésidenceErableRouge,,,,,,,,,,,,
321,Immoweb code : 8935093,From 230600€ To 371500€,1501—Halle|Askfortheexactaddress,Nederhem-Siena,,,,,,,,,,,,
322,Immoweb code : 9276260,From 231525€ To 1650000€,1180—Uccle|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
323,Immoweb code : 9281143,From 234000€ To 499000€,Erembodegemstraat49300—Aalst,Zuidkaai,,,,,,,,,,,,
324,Immoweb code : 8822267,From 235000€ To 454000€,BoulevardAugusteReyers341030—Schaerbeek,Auguste,,,,,,,,,,,,
325,Immoweb code : 8953718,From 235000€ To 795000€,RueCourbevoie81348—Louvain-La-Neuve,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
326,Immoweb code : 8612434,From 235000€ To 795000€,BoulevarddeWallonie1348—Ottignies-Louvain-la-NeuveLouvain-la-Neuve,ESPRITCOURBEVOIE,,,,,,,,,,,,
327,Immoweb code : 8268447,From 235000€ To 282000€,1500—Halle|Askfortheexactaddress,Hoogland,,,,,,,,,,,,
328,Immoweb code : 9068381,From 235000€ To 335000€,Dorpsstraat22Box221851—Grimbergen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
329,Immoweb code : 9284142,From 235450€ To 255450€,Wechelsebaan70-742275—Lille,DOMEINDEWITTEMOLEN,,,,,,,,,,,,
330,Immoweb code : 9241947,From 236500€ To 264000€,Sint-Niklaasstraat392260—ZOERLE-PARWIJS,Soerle+,,,,,,,,,,,,
331,Immoweb code : 8654131,From 239000€ To 425000€,1500—Halle|Askfortheexactaddress,Terrazza,,,,,,,,,,,,
332,Immoweb code : 9189605,From 239000€ To 369000€,VanMonsstraat138370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
333,Immoweb code : 9104607,From 239500€ To 345000€,Kerkstraat218470—Gistel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
334,Immoweb code : 9218869,From 239650€ To 285000€,1370—Jodoigne|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
335,Immoweb code : 8940713,From 240000€ To 419000€,JeanJacminstraat321500—Halle,Terrazza-Appartements,,,,,,,,,,,,
336,Immoweb code : 9125122,From 240000€ To 365000€,SintJansstraat273118—Rotselaar,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
337,Immoweb code : 8642585,From 245000€ To 695000€,Kapelstraat1818450—Bredene,Europa,,,,,,,,,,,,
338,Immoweb code : 8936300,From 247000€ To 595000€,Leopoldstraat22800—Mechelen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
339,Immoweb code : 8340079,From 247250€ To 312250€,Stovestraat48600—Diksmuide,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
340,Immoweb code : 9287410,From 249000€ To 422000€,Overwinningsstraat1102830—Willebroek,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
341,Immoweb code : 9206136,From 249000€ To 379000€,KoningLeopoldlaan333920—Lommel,RESIDENTIESILVERZAND,,,,,,,,,,,,
342,Immoweb code : 9150771,From 249500€ To 789000€,RueSainteAnne-RueduSerment1420—Braine-l'Alleud,"""BellecourA-Sainte-Ann",,,,,,,,,,,,
343,Immoweb code : 9147900,From 249500€ To 789000€,1420—Braine-l'Alleud|Askfortheexactaddress,RESIDENCEBELLECOUR,,,,,,,,,,,,
344,Immoweb code : 8673390,From 250000€ To 1265000€,RuedeLigne1000—Bruxelles,Catedra,,,,,,,,,,,,
345,Immoweb code : 8541987,From 250000€ To 445000€,AvenuedesVillas141340—Ottignies-Louvain-la-Neuve,LESTERRASSESDEBALZAT,,,,,,,,,,,,
346,Immoweb code : 8905345,From 250000€ To 282000€,Edingensesteenweg1500—Halle,Res.Hoogland-Zwaluw,,,,,,,,,,,,
347,Immoweb code : 7858912,From 250000€ To 715000€,GroteMarkt9600—Ronse,ResidentieObelisk,,,,,,,,,,,,
348,Immoweb code : 9258482,From 252500€ To 349000€,Stichelgatstraat21700—Dilbeek,ResidentieWolvendal,,,,,,,,,,,,
349,Immoweb code : 9282551,253000€,Schaliestraat15Box21600—Sint-Pieters-Leeuw,Apartmentforsale,124,3,Semi equipped,85,No,,,,,2,,To renovate
350,Immoweb code : 9282550,253000€,Schaliestraat15Box21602—Sint-Pieters-Leeuw,Apartmentforsale,124,3,Semi equipped,85,No,,,,,2,,To renovate
351,Immoweb code : 9206684,253877€,Koeistraat762370—Arendonk,RESIDENTIEHERTEVELDEN-APP,,,,,,,,,,,,
352,Immoweb code : 8932457,254900€,NinoofseSteenweg145-1471755—LEERBEEK,RESIDENTIEHEIDEBLIK,,,,,,,,,,,,
353,Immoweb code : 9252844,From 255000€ To 550000€,1190—Forest|Askfortheexactaddress,MAUBEL,,,,,,,,,,,,
354,Immoweb code : 9150734,From 255000€ To 679500€,RueduSerment1420—Braine-l'Alleud,"""BellecourB-Serment""",,,,,,,,,,,,
355,Immoweb code : 9150716,From 255000€ To 599500€,RueJulesHans1420—Braine-l'Alleud,"""BellecourC-JulesHans",,,,,,,,,,,,
356,Immoweb code : 9179578,255000€,DeBiest29Box51861—Wolvertem,Apartmentforsale,92,2,Semi equipped,,No,,,,,2,,Good
357,Immoweb code : 9269354,255000€,Morckhovenlei862140—Borgerhout,Apartmentforsale,90,2,Semi equipped,7,No,,,,,2,No,As new
358,Immoweb code : 9257195,255000€,ChausseedeBastogne81Box/46640—Vaux-sur-SûreSibret,Apartmentforsale,123,3,USA installed,,No,,,,,4,,As new
359,Immoweb code : 9255295,From 257500€ To 329500€,Kapelleblokstraat22800—Mechelen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
360,Immoweb code : 9222397,From 258025€ To 347500€,VanMaerlantstraat458370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
361,Immoweb code : 9264485,259000€,AvenueduDiamant151030—Schaerbeek,Apartmentforsale,80,2,Hyper equipped,,Yes,,,,,2,No,Good
362,Immoweb code : 9266831,259000€,Rond-PointduPannenhuis91090—Jette,Apartmentforsale,100,2,USA hyper equipped,,No,,,,,2,No,Good
363,Immoweb code : 9260304,259000€,Franchommelaan988370—Blankenberge,Apartmentforsale,57,1,Installed,,Yes,,,,,,,Good
364,Immoweb code : 7891621,From 259170€ To 262827€,Nutstraat23830—Wellen,ResidentieWellenshof,,,,,,,,,,,,
365,Immoweb code : 8600417,From 259500€ To 365000€,DeSmetDeNaeyerlaan828370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
366,Immoweb code : 9246905,260000€,AvenueduFrioul11140—Evere,Apartmentforsale,60,1,USA hyper equipped,6,Yes,,,,,2,,As new
367,Immoweb code : 9290803,260000€,AvenueBlonden204000—Liège,Apartmentforsale,85,2,Semi equipped,15,No,,,,,2,No,As new
368,Immoweb code : 9201651,260000€,Boulevardd'Avroy144Box414000—Liege,Apartmentforsale,147,3,Installed,,No,,,,,2,No,Good
369,Immoweb code : 9162929,From 260000€ To 270000€,RuedeGeronsart2805100—Jambes,Clairière-Appartements,,,,,,,,,,,,
370,Immoweb code : 7601373,From 260000€ To 315000€,RuedesMyosotis15101—Erpent,LePlateaud'Erpent,,,,,,,,,,,,
371,Immoweb code : 8983724,260000€,RuedeBitburg21Box116700—Arlon,Apartmentforsale,85,2,Installed,,No,,,,,,,Good
372,Immoweb code : 9205359,From 263059€ To 274186€,Vaartdijk-Noord8432—Leffinge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
373,Immoweb code : 9091934,From 264000€ To 329000€,Antwerpsesteenweg1182550—Kontich,PROJECTGonthier,,,,,,,,,,,,
374,Immoweb code : 8314634,From 264000€ To 329000€,RuedelaChapelled'Enhaive2455100—Jambes,LesJardinsd'Enhaive-A,,,,,,,,,,,,
375,Immoweb code : 8827250,265000€,"BoulevardLeopoldIII6,81030—Schaerbeek",Apartmentforsale,136,2,Semi equipped,10,No,,,,,2,No,Good
376,Immoweb code : 9050500,265000€,RueTheodoreDeCuyper127Box301200—Woluwe-Saint-Lambert,Apartmentforsale,80,2,Hyper equipped,9,No,,,,,,No,Good
377,Immoweb code : 9256939,From 265000€ To 325000€,RuedeGeronsart2805100—Jambes,"""LeChÃteaudeGéronsart""",,,,,,,,,,,,
378,Immoweb code : 9250792,From 265000€ To 695000€,Heidelbergstraat228210—Loppem,DomeinHeydelberg,,,,,,,,,,,,
379,Immoweb code : 9092026,268500€,Vaartstraat508770—Ingelmunster,PR17012-ResidentieHoutenWaal(2),,,,,,,,,,,,
380,Immoweb code : 9205053,From 269000€ To 503000€,ChausséedeStockel2021200—Woluwe-Saint-Lambert,"""SoStockelA""",,,,,,,,,,,,
381,Immoweb code : 8675623,From 269000€ To 503000€,ChausseedeStockel2021200—Woluwe-Saint-Lambert,SoStockelA,,,,,,,,,,,,
382,Immoweb code : 9021607,269000€,LennekeMarelaan10Box3.041932—ZaventemSint-Stevens-Woluwe,Apartmentforsale,55,1,USA hyper equipped,15,No,,,,,,No,As new
383,Immoweb code : 9264833,269000€,"Kantienlei2,10022930—Brasschaat",Apartmentforsale,132,3,Installed,7,No,,,,,4,,Good
384,Immoweb code : 9152321,269000€,Voiedel'Ardenne62Box1084053—Embourg,Apartmentforsale,120,3,Semi equipped,7,,,,,,2,,To be done up
385,Immoweb code : 9234844,270000€,Avenued'Italie351050—Ixelles,Apartmentforsale,60,1,Installed,10,No,,,,,,No,To renovate
386,Immoweb code : 8314719,270000€,RueCharlesCapelle415590—Ciney,ALEXANDRINE,,,,,,,,,,,,
387,Immoweb code : 8773002,From 272000€ To 370000€,Havenlaan86C1000—BrusselsCity,Dayton,,,,,,,,,,,,
388,Immoweb code : 9245458,From 273000€ To 309000€,Stationsstraat152830—Willebroek,DeBrouwerij,,,,,,,,,,,,
389,Immoweb code : 9016220,275000€,RueduPelican381000—BrusselsCity,Apartmentforsale,82,2,USA hyper equipped,2,No,,,,,2,,As new
