,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
70,Immoweb code : 9228577,250000€,Westendelaan324Box03.018434—Westende,Apartmentforsale,88,2,Hyper equipped,,No,,,,,2,No,Good
71,Immoweb code : 9303297,219000€,RuePotagère341210—St-Josse-Ten-Noode,Apartmentforsale,45,1,USA installed,,No,,,,,2,No,Just renovated
72,Immoweb code : 9314414,229000€,GraafvanEgmontstraat24Box4012000—Antwerp,Apartmentforsale,52,1,,,No,,,,,,,
73,Immoweb code : 9313790,235000€,1083—Ganshoren|Askfortheexactaddress,Apartmentforsale,100,3,USA hyper equipped,11,No,,,,,2,No,Just renovated
74,Immoweb code : 9246785,232000€,RuedeJemeppe4430—Ans,Apartmentforsale,82,2,Installed,19,,,,,,3,,As new
75,Immoweb code : 9021657,240000€,RuedeJemeppe4431—Ans,Apartmentforsale,82,2,Installed,19,,,,,,3,,As new
76,Immoweb code : 9017279,249000€,RuedesGenerauxCuvelier26-28Box/A056820—Florenville,Apartmentforsale,96,2,Installed,8,No,,,,,3,No,
77,Immoweb code : 9310135,235000€,Sint-Antoniusstraat2Box368500—Kortrijk,Apartmentforsale,110,3,Hyper equipped,,,,,,,,,
78,Immoweb code : 9297331,241000€,Hardenvoort23Box1022060—Antwerp6,Apartmentforsale,72,1,Hyper equipped,4,,,,,,1,,As new
79,Immoweb code : 9311675,205000€,"Aartshertoginnestraat52,8400—Oostende",Apartmentforsale,61,1,Installed,,Yes,,,,,2,,As new
80,Immoweb code : 9316404,219000€,Moorselbaan82Box29300—Aalst,Apartmentforsale,85,2,,,,,,,,,,As new
81,Immoweb code : 9316675,240000€,1180—Uccle|Askfortheexactaddress,Apartmentforsale,85,2,Hyper equipped,6,No,,,,,2,,Good
82,Immoweb code : 8958734,75000€ + 1500€ per month,4000—Liège|Askfortheexactaddress,Apartmentforsale,100,2,Semi equipped,3,No,,,,,,,As new
83,Immoweb code : 8676658,221000€,Berkenrodelei49BoxV2R2660—Hoboken,Apartmentforsale,76,2,Installed,7,No,,,,,2,No,As new
84,Immoweb code : 9135504,221500€,RuedesCrépalles514500—Huy,Apartmentforsale,101,2,,12,No,,,31,,2,,
85,Immoweb code : 9135506,224500€,RuedesCrépalles514500—Huy,Apartmentforsale,100,2,,22,No,,,47,,2,,
86,Immoweb code : 7925985,225000€,GravinVanVlaanderenstraat-RuedelaComtessedeFlandre54L1020—Laeken,Apartmentforsale,89,2,USA hyper equipped,7,,,,,,,,As new
87,Immoweb code : 9262396,225000€,VanBeersstraat68370—Blankenberge,Apartmentforsale,59,1,Installed,,No,,,,,2,,
88,Immoweb code : 9260790,230000€,1400—Nivelles|Askfortheexactaddress,Apartmentforsale,95,2,Installed,30,No,,,,,,,Good
89,Immoweb code : 9075569,230000€,Kollegeplein20Box048530—Harelbeke,Apartmentforsale,84,2,Hyper equipped,7,No,,,,,,,
90,Immoweb code : 9194011,249000€,KoningAlbertILaan138Box01028200—Sint-michiels,Apartmentforsale,,1,Installed,4,No,,,,,2,No,As new
91,Immoweb code : 9056745,249000€,KoningAlbertILaan138Box01028200—Sint-michiels,Apartmentforsale,,1,Installed,4,No,,,,,2,No,As new
92,Immoweb code : 9308401,225000€,1140—Evere|Askfortheexactaddress,Apartmentforsale,58,1,Hyper equipped,,,,,,,2,No,As new
93,Immoweb code : 9307591,235000€,"LeopoldLendersstraat6,1210—Sint-Joost-ten-Node",Apartmentforsale,56,1,,,Yes,,,,,2,,Good
94,Immoweb code : 9240165,205000€,BoulevardLouisMettewie46/I901000—BrusselsCity,Apartmentforsale,74,2,,7,No,,,,,,,As new
95,Immoweb code : 9228097,205000€,BoulevardLouisMettewie46/I901080—Sint-Jans-Molenbeek,Apartmentforsale,74,2,,7,No,,,,,,,As new
96,Immoweb code : 9301775,211709€,Passendalestraat213Box108980—Zonnebeke,Apartmentforsale,101,2,,6,No,,,,,,,
97,Immoweb code : 9300958,215000€,1020—Laeken|Askfortheexactaddress,Apartmentforsale,90,3,Installed,22,No,,,,,,No,To renovate
98,Immoweb code : 9301774,220000€,Passendalestraat213Box88980—Zonnebeke,Apartmentforsale,106,2,,6,No,,,,,,,
99,Immoweb code : 9301772,223500€,Passendalestraat213Box68980—Zonnebeke,Apartmentforsale,99,2,,15,No,,,,,,,
100,Immoweb code : 8691150,225000€,abdijstraat65Box2029700—Oudenaarde,Apartmentforsale,98,2,Installed,15,,,,,,2,,As new
101,Immoweb code : 9301773,242929€,Passendalestraat213Box78980—Zonnebeke,Apartmentforsale,105,2,,25,No,,,,,,,
102,Immoweb code : 9312630,220000€,1000—BrusselsCity|Askfortheexactaddress,Studioforsale,50,1,Not installed,,No,,,,,4,No,Good
103,Immoweb code : 9311385,249000€,Italielei100Box132000—Antwerp,Apartmentforsale,81,2,Installed,,,,,,,2,,Good
104,Immoweb code : 9299297,245000€,Pollarestraat114Box29400—Ninove,Apartmentforsale,102,2,Installed,,No,,,,,,,As new
105,Immoweb code : 9316573,Reserve price : 150000€,LangeLozanastraat235-2472018—Antwerp,Apartmentforsale,80,1,Installed,,,,,,,2,,
106,Immoweb code : 9316426,215000€,Moestraat30Box329230—Wetteren,Penthouseforsale,120,2,USA hyper equipped,8,,,,,,2,,Good
107,Immoweb code : 9302947,235000€,RueSaint-Michel54Box1.24000—Liege,Apartmentforsale,80,2,USA installed,1,No,,,,,,No,Good
108,Immoweb code : 9269163,Reserve price : 135000€,RueColonelChaltin21180—Uccle,Apartmentforsale,50,1,Installed,,,,,,,2,,Good
109,Immoweb code : 9269376,150000€ + 663€ per month,2930—Brasschaat|Askfortheexactaddress,Serviceflatforsale,83,2,Hyper equipped,,No,,,,,3,,
110,Immoweb code : 8634432,202500€,RueduMontFaliseLot364500—Huy,Duplexforsale,122,3,Not installed,4,No,,,,,2,,
111,Immoweb code : 9199031,209000€,Gentsestraat52/A2.19300—Aalst,Apartmentforsale,103,2,Installed,7,No,,,,,,No,To be done up
112,Immoweb code : 9287551,215750€,Stationsdreef-Sint-Amandsstraat-Spoorweglaan15.118800—Roeselare,Apartmentforsale,76,1,Installed,10,No,,,,,4,No,As new
113,Immoweb code : 9038751,218000€,Distellaan58Box01028434—Westende,Apartmentforsale,77,2,Installed,,No,,,,,2,,Good
114,Immoweb code : 9283006,219900€,AntoonVanDenBosschelaan602100—Deurne,Apartmentforsale,90,2,Installed,,No,,,,,3,,As new
115,Immoweb code : 9106855,220000€,1000—BRUXELLES|Askfortheexactaddress,Apartmentforsale,73,2,USA hyper equipped,2,No,,,,,,,As new
116,Immoweb code : 9281479,220000€,Pêcherie1261180—Uccle,Apartmentforsale,55,1,Semi equipped,,,,,,,,No,Good
117,Immoweb code : 9266319,220000€,Meeuwenlaan7/F58450—Bredene,Apartmentforsale,61,2,Installed,,No,,,,,,No,Good
118,Immoweb code : 8657686,220000€,9700—Oudenaarde|Askfortheexactaddress,Serviceflatforsale,64,1,Hyper equipped,7,No,,,,,4,,
119,Immoweb code : 8795182,225000€,Helihavenlaan48/M31000—BrusselsCity,Apartmentforsale,,1,Installed,,Yes,,,,,,No,
120,Immoweb code : 9117323,225000€,Welleplein11/D29473—Welle,Duplexforsale,109,3,Hyper equipped,,,,,,,,No,As new
121,Immoweb code : 8634428,227500€,RueduMontFaliseLot624500—Huy,Apartmentforsale,122,3,Not installed,20,No,,,50,,2,,
122,Immoweb code : 9027536,228000€,Stationsstraat125/39550—Herzele,Apartmentforsale,91,1,Installed,10,,,,,,,,As new
123,Immoweb code : 9277670,229000€,1150—Woluwe-Saint-Pierre|Askfortheexactaddress,Studioforsale,50,,USA hyper equipped,6,No,,,,,2,,As new
124,Immoweb code : 9231249,229000€,Vilvoordelaan3/A11930—Zaventem,Apartmentforsale,88,2,Installed,,No,,,,,1,,Just renovated
125,Immoweb code : 9247822,229000€,Achterstraat106Box39450—Haaltert,Duplexforsale,114,3,USA hyper equipped,,,,,,,3,,As new
126,Immoweb code : 9027535,229000€,Stationsstraat125/39550—Herzele,Apartmentforsale,107,1,Installed,10,,,,,,,,As new
127,Immoweb code : 9283583,230000€,"Melkerij3,09900—Eeklo",Apartmentforsale,70,1,Installed,,No,,,140,,2,,
128,Immoweb code : 9289038,231750€,Stationsdreef-Sint-Amandsstraat-Spoorweglaan11.128800—Roeselare,Apartmentforsale,83,2,Installed,11,No,,,,,4,No,As new
129,Immoweb code : 9199894,235000€,4130—Esneux|Askfortheexactaddress,Apartmentforsale,125,3,,10,No,,,90,,4,,To be done up
130,Immoweb code : 9276743,239000€,1030—Schaerbeek|Askfortheexactaddress,Apartmentforsale,90,2,Not installed,16,No,,,,,,No,To be done up
131,Immoweb code : 9266673,239000€,1083—Ganshoren|Askfortheexactaddress,Apartmentforsale,90,2,Installed,,No,,,,,,No,Good
132,Immoweb code : 8935276,239000€,AvenueNeptune291190—Forest,Apartmentforsale,80,2,Semi equipped,7,No,,,,,,,
133,Immoweb code : 9275262,239000€,9200—OUDEGEM|Askfortheexactaddress,Apartmentforsale,110,3,,6,No,,,,,2,,
134,Immoweb code : 9180667,239500€,Noordzeestraat3/2028400—Oostende,Apartmentforsale,100,3,Installed,,,,,,,,,As new
135,Immoweb code : 9104738,248000€,Kerkstraat21Box238470—Gistel,Apartmentforsale,92,2,Hyper equipped,13,No,,,,,,,As new
136,Immoweb code : 9233719,249000€,1090—Jette|Askfortheexactaddress,Apartmentforsale,109,3,Installed,10,No,,,,,2,No,To be done up
137,Immoweb code : 9255518,249000€,Leiebos21Box672170—Merksem,Apartmentforsale,104,3,Installed,26,No,,,,,3,No,Just renovated
138,Immoweb code : 9286447,249000€,Duinenstraat356Box38450—Bredene,Apartmentforsale,75,2,Installed,2,No,,,,,2,No,Just renovated
139,Immoweb code : 8902949,249000€,"PrinsAlbertplein10,8670—Koksijde",Apartmentforsale,45,2,,,Yes,,,,,2,No,Good
140,Immoweb code : 8933340,250000€,1435—CORBAIS|Askfortheexactaddress,Apartmentforsale,70,2,Installed,5,No,,,46,,4,,
141,Immoweb code : 9284881,250000€,IrmaNotteboomstraat11Box1029900—Eeklo,Apartmentforsale,75,2,Installed,,No,,,,,4,,Good
142,Immoweb code : 9308086,250000€,7382—Audregnies|Askfortheexactaddress,Apartmentforsale,70,1,Installed,13,,,,,,,,As new
143,Immoweb code : 9310981,205000€,Fuchsiasstraat291080—Sint-Jans-Molenbeek,Apartmentforsale,92,2,,,No,,,,,,,
144,Immoweb code : 9310321,245000€,Stationsstraat78540—Deerlijk,Apartmentforsale,108,2,,,,,,,,,No,As new
145,Immoweb code : 9314106,Reserve price : 128000€,Paalstraat102900—Schoten,Apartmentforsale,80,1,Installed,,,,,,,2,,
146,Immoweb code : 9113516,217400€,1300—Wavre|Askfortheexactaddress,Apartmentforsale,70,1,USA hyper equipped,6,No,,,,,,No,As new
147,Immoweb code : 9266148,220000€,Gaversesteenweg1259800—Deinze,Apartmentforsale,75,1,Installed,8,No,,,,,,No,As new
148,Immoweb code : 8957320,225000€,Ruedel'ArbreSaint-MichelLot13Box0.24400—FLÉMALLE-HAUTE,Groundfloorforsale,100,2,Not installed,,No,,,,,4,,
149,Immoweb code : 8822484,227500€,RueduVivier34950—Waimes,Duplexforsale,115,3,Installed,30,No,,,,,3,,As new
150,Immoweb code : 9170952,230000€,LaBatte324000—Liege,Apartmentforsale,93,2,Installed,5,,,,,,,,As new
151,Immoweb code : 8822485,234893€,RueduVivier34950—Waimes,Duplexforsale,115,3,Installed,30,Yes,,,,,3,,As new
152,Immoweb code : 9177878,235000€,Emilevandervelde5224610—Beyne-HeusayBellaire,Duplexforsale,103,3,USA hyper equipped,,,,,,,,No,As new
153,Immoweb code : 9183596,249000€,Noordstraat154BoxGV028630—Furnes,Apartmentforsale,77,2,Installed,,,,,,,,,Good
154,Immoweb code : 9235689,249000€,DokterDepagelaan14Box48660—LaPanne,Apartmentforsale,,2,USA installed,3,Yes,,,,,2,No,As new
155,Immoweb code : 9022510,From 143500€ To 243500€,4570—VYLE-ET-THAROUL|Askfortheexactaddress,RESIDENCEDUCHATEAUàVyle-Tharoul,,,,,,,,,,,,
156,Immoweb code : 8962461,From 151000€ To 289000€,PlaceduGrandBassinN/R7800—Ath,"ATH-La""Sucrerie""-D",,,,,,,,,,,,
157,Immoweb code : 9226305,From 165000€ To 245000€,Coupl'Voie81-859600—Ronse,ResidentieCipriano,,,,,,,,,,,,
158,Immoweb code : 9175817,From 165500€ To 213000€,4500—Huy|Askfortheexactaddress,RESIDENCEWAREMMEàHUY,,,,,,,,,,,,
159,Immoweb code : 8305928,From 171000€ To 258000€,Europalaan873650—Dilsen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
160,Immoweb code : 9095476,From 179400€ To 264300€,3970—Leopoldsburg|Askfortheexactaddress,Burgerhof-Appartementen,,,,,,,,,,,,
161,Immoweb code : 9270927,From 180000€ To 225000€,BoulevarddelaDeuxiemeArmeeBritannique1381190—Forest,"LesSaules""A""",,,,,,,,,,,,
162,Immoweb code : 9185372,From 185000€ To 215000€,4500—Huy|Askfortheexactaddress,RESIDENCEHEGOAàHUY,,,,,,,,,,,,
163,Immoweb code : 9235784,From 190000€ To 275000€,Molenbergstraat422840—Rumst,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
164,Immoweb code : 8595107,From 201350€ To 231150€,5300—Andenne|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
165,Immoweb code : 9173273,From 205800€ To 289800€,ChausséedeWavre1091370—Jodoigne,StellarCassiopée,,,,,,,,,,,,
166,Immoweb code : 9205693,210000€,3200—Aarschot|Askfortheexactaddress,JANVANOPHEMSTRAAT22AARSCHOT,,,,,,,,,,,,
167,Immoweb code : 9010187,From 214750€ To 253000€,LotissementlavalléedesLoups6780—Messancy,ValléedesLoups,,,,,,,,,,,,
168,Immoweb code : 7933871,From 217875€ To 280000€,1500—Halle|Askfortheexactaddress,Portum,,,,,,,,,,,,
169,Immoweb code : 7600281,From 227900€ To 241400€,1470—Genappe|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
170,Immoweb code : 7018213,From 234200€ To 376000€,BoerenkrijgsingelTHVNR443500—Hasselt,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
171,Immoweb code : 9220553,From 235000€ To 454000€,AugusteReyerslaan341030—Schaerbeek,Auguste,,,,,,,,,,,,
172,Immoweb code : 8285945,From 235000€ To 265000€,RueduHableau555580—Rochefort,HESTIA,,,,,,,,,,,,
173,Immoweb code : 8669581,From 237490€ To 292000€,GeorgeFerréstraat1830—Machelen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
174,Immoweb code : 9220427,From 239000€ To 374000€,1300—Wavre|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
175,Immoweb code : 9256097,From 242000€ To 470000€,Leuvensestraat3200—Aarschot,Elias,,,,,,,,,,,,
176,Immoweb code : 8652237,From 242500€ To 329500€,4000—ROCOURT|Askfortheexactaddress,RESIDENCEDUPARC-TREVIRASQUAIN,,,,,,,,,,,,
177,Immoweb code : 8461492,246950€,LeonSpilliaertstraat698400—Oostende,ResidentiePARKSIDEteOostende,,,,,,,,,,,,
178,Immoweb code : 9317908,218500€,Aalststraat64/49700—Oudenaarde,Apartmentforsale,74,1,,3,No,,,,,2,No,As new
179,Immoweb code : 9318215,250000€,AvenuePaulHymans122Box441200—Woluwe-Saint-Lambert,Apartmentforsale,78,2,Hyper equipped,18,No,,,,,2,No,Good
180,Immoweb code : 9305589,235000€,Leupegemstraat44Box01019700—LEUPEGEM,Groundfloorforsale,,2,,35,No,,,,,4,,
181,Immoweb code : 9312301,Reserve price : 130000€,RueJulesHans51420—Braine-l'Alleud,Duplexforsale,97,2,Not installed,,,,,,,,,Good
182,Immoweb code : 9223114,245000€,5000—Namur|Askfortheexactaddress,Apartmentforsale,82,1,Installed,6,No,,,175,,2,,As new
183,Immoweb code : 9223112,245000€,5000—Namur|Askfortheexactaddress,Groundfloorforsale,82,1,Installed,6,No,,,175,,2,,As new
184,Immoweb code : 9299327,235000€,1060—Saint-Gilles|Askfortheexactaddress,Apartmentforsale,50,1,USA semi equipped,4,No,,,,,2,No,As new
185,Immoweb code : 9316802,210000€,BoulevardLouisMettewie671080—MOLENBEEK-SAINT-JEAN,Apartmentforsale,90,2,,7,No,,,,,,,
186,Immoweb code : 9235857,Reserve price : 100000€,HerbesthalerStraße1254700—Eupen,Apartmentforsale,135,3,Installed,,,,,,,3,,To be done up
187,Immoweb code : 9234173,207500€,1430—Rebecq|Askfortheexactaddress,Duplexforsale,113,3,Installed,,No,,,,,,,Good
188,Immoweb code : 9103311,209500€,Klaprozenlaan3A/2018450—Bredene,Apartmentforsale,70,2,Installed,,Yes,,,,,,,As new
189,Immoweb code : 9283982,210000€,1050—Ixelles|Askfortheexactaddress,Apartmentforsale,60,1,USA semi equipped,,No,,,,,2,,Good
190,Immoweb code : 9135217,215000€,1020—Bruxelles|Askfortheexactaddress,Apartmentforsale,70,2,Hyper equipped,,No,,,,,,No,As new
191,Immoweb code : 8813038,215000€,Zeedijk354Box18400—Oostende,Apartmentforsale,50,1,Installed,2,No,,,,,2,No,As new
192,Immoweb code : 9142083,219000€,RueJeanStassart304367—CRISNÉE,Apartmentforsale,89,2,Installed,14,No,,,,,,,
193,Immoweb code : 9142082,219000€,RueJeanStassart304367—CRISNÉE,Apartmentforsale,89,2,Installed,10,No,,,,,,,
194,Immoweb code : 9265738,220000€,Spinmolenplein43BoxC9000—Gent,Apartmentforsale,60,1,Installed,8,No,,,,,2,No,Good
195,Immoweb code : 9267896,225000€,CyrieldeGrootelaan2B8430—Middelkerke,Apartmentforsale,75,2,Installed,,No,,,,,2,No,As new
196,Immoweb code : 9099655,225000€,Leopoldlaan38430—Middelkerke,Apartmentforsale,70,2,Installed,7,No,,,,,2,No,As new
197,Immoweb code : 9228576,225000€,EssexScottischlaan90Box01.068434—Westende,Apartmentforsale,52,2,Hyper equipped,,No,,,,,2,No,Good
198,Immoweb code : 9075568,225000€,Kollegeplein20Box028530—Harelbeke,Apartmentforsale,90,2,Hyper equipped,8,No,,,,,,,
199,Immoweb code : 9219192,225000€,"Heldenlaan48,9620—Zottegem",Apartmentforsale,96,2,Installed,,No,,,,,2,No,Good
200,Immoweb code : 9080566,299000€,5300—SEILLES|Askfortheexactaddress,Penthouseforsale,110,3,Installed,42,No,,,,,,,As new
201,Immoweb code : 8642778,299000€,Zeedijk151Box0018370—Blankenberge,Groundfloorforsale,160,2,Hyper equipped,,No,,,,,,,As new
202,Immoweb code : 9116876,300000€,1160—Auderghem|Askfortheexactaddress,Apartmentforsale,103,2,Semi equipped,11,No,,,,,2,No,Good
203,Immoweb code : 9306786,269000€,Edeschoolstraat699230—Wetteren,Serviceflatforsale,,1,,,,,,,,,,
204,Immoweb code : 9301827,275000€,FélixVandeSandestraat54Box1.021081—Koekelberg,Apartmentforsale,94,2,USA hyper equipped,7,No,,,,,4,No,As new
205,Immoweb code : 9286226,275000€,ChausseedeMarche41Box/3134121—Neupre,Apartmentforsale,163,3,Hyper equipped,,,,,,,,Yes,As new
206,Immoweb code : 9239437,282000€,Heesterpoort2ABox23271—Averbode,Groundfloorforsale,114,2,Installed,30,No,,,27,,3,,
207,Immoweb code : 8498892,288948€,Beethovenstraat19Box02/11800—Vilvoorde,Apartmentforsale,129,3,,4,No,,,,,2,,Good
208,Immoweb code : 9126250,292500€,Vaartstraat58Box3038770—Ingelmunster,Apartmentforsale,110,2,,27,No,,,,,4,,
209,Immoweb code : 9284661,297500€,Schoolstraat2399100—Sint-Niklaas,Duplexforsale,104,1,USA installed,40,,,,,,2,,As new
210,Immoweb code : 9225144,300000€,5020—NamurMalonne|Askfortheexactaddress,Apartmentforsale,105,2,USA hyper equipped,10,No,,,,,4,,As new
211,Immoweb code : 9318206,295000€,RueKnapen35Box11030—Schaerbeek,Apartmentforsale,75,2,Semi equipped,10,No,,,,,2,No,As new
212,Immoweb code : 9318207,295000€,RueKnapen35Box11200—Woluwe-Saint-Lambert,Apartmentforsale,75,2,Semi equipped,10,No,,,,,2,No,As new
213,Immoweb code : 9307746,From 215000€ To 305000€,ruederotheux2584100—Seraing,RESIDENCECHURCHILL-SERAING,,,,,,,,,,,,
214,Immoweb code : 9305703,280000€,6790—Aubange|Askfortheexactaddress,Apartmentforsale,230,5,Hyper equipped,10,No,,,,,2,,As new
215,Immoweb code : 9198178,50000€ + 650€ per month,1400—Nivelles|Askfortheexactaddress,Apartmentforsale,90,2,,2,No,,,,,,,As new
216,Immoweb code : 8570820,255000€,Astridlaan93Box1.021970—Wezembeek-Oppem,Serviceflatforsale,67,1,USA installed,6,No,,,,,,,As new
217,Immoweb code : 9245733,257990€,Schoolstraat10-129140—Temse,Apartmentforsale,95,2,Installed,13,No,,,,,2,,
218,Immoweb code : 9288258,265000€,AvenueAugusteRodin161050—Ixelles,Apartmentforsale,65,1,Hyper equipped,,,,,,,2,No,Good
219,Immoweb code : 8732917,270000€,Kerkstraat66/1.18520—Kuurne,Apartmentforsale,90,3,Installed,10,No,,,,,2,,As new
220,Immoweb code : 8646479,274000€,Ringenhofweg85Box12500—Lier,Apartmentforsale,111,2,Hyper equipped,18,No,,,,,,No,As new
221,Immoweb code : 9176046,280000€,chausséedeWavre1373Box21160—Auderghem,Apartmentforsale,56,1,Semi equipped,3,Yes,,,,,2,,As new
222,Immoweb code : 9251308,286063€,Haachtsesteenweg2042Box111130—Haren,Apartmentforsale,103,3,Hyper equipped,,No,,,,,,No,As new
223,Immoweb code : 9253650,299000€,ruedemerode3611190—Forest,Apartmentforsale,110,2,,2,No,,,,,2,,Just renovated
224,Immoweb code : 9308219,Reserve price : 52500€,RueMolinvaux1694000—Liège,Apartmentforsale,75,1,Installed,37,,,,,,3,,To be done up
225,Immoweb code : 9314038,288500€,PrinsAlbertlei31Box10B2600—Berchem,Apartmentforsale,90,2,Semi equipped,10,No,,,,,2,,Good
226,Immoweb code : 6880608,From 276775€ To 278902€,Veemarkt88C3300—Tienen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
227,Immoweb code : 9236482,255000€,RueSaint-Donat34560—Clavier,Duplexforsale,263,4,Not installed,10,No,,,,,2,,As new
228,Immoweb code : 9236480,255000€,RueSaint-Donat34560—Clavier,Duplexforsale,164,3,Not installed,12,No,,,,,2,,As new
229,Immoweb code : 9289482,259000€,JozefvanDamstraat61932—St-Stevens-Woluwe,Apartmentforsale,63,1,Installed,5,No,,,,,,,As new
230,Immoweb code : 9174257,265000€,RueFondVandenbosch1Box61410—Waterloo,Apartmentforsale,63,1,Installed,,No,,,,,,,As new
231,Immoweb code : 9133798,268000€,Zeelaan95Box02018670—Koksijde,Apartmentforsale,88,2,Installed,7,No,,,,,,No,As new
232,Immoweb code : 9072889,274500€,Zuidstraat32/6028530—Harelbeke,Apartmentforsale,101,2,Installed,31,No,,,,,,No,As new
233,Immoweb code : 9301807,280000€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Apartmentforsale,73,2,Hyper equipped,12,No,,,,,2,No,Just renovated
234,Immoweb code : 9301758,280000€,Brugseweg67/A4A8900—Ieper,Apartmentforsale,,3,,,No,,,,,,,Good
235,Immoweb code : 8937171,284500€,Nijverheidstraat2Box0038620—Newport,Groundfloorforsale,92,2,Installed,,No,,,,,2,,As new
236,Immoweb code : 9302019,285000€,LouisMelsensstraat20Box2033000—Leuven,Apartmentforsale,50,1,Hyper equipped,3,Yes,,,,,,,Good
237,Immoweb code : 8482936,287000€,diguedesPeupliers717000—Mons,Penthouseforsale,107,3,USA hyper equipped,66,No,,,,,3,,Just renovated
238,Immoweb code : 9300727,287500€,NestordeTierestraat39Box03069700—Oudenaarde,Duplexforsale,130,3,USA hyper equipped,16,,,,,,2,,As new
239,Immoweb code : 9055144,294000€,Guldenvliesstraat72600—Berchem,Apartmentforsale,104,2,Semi equipped,,No,,,,,3,,As new
240,Immoweb code : 9243073,297500€,AugustvanLandeghemstraat78BoxB1052830—Willebroek,Apartmentforsale,135,3,Hyper equipped,10,No,,,,,2,,
241,Immoweb code : 9243071,299750€,"Torenstraat3,A3012830—Willebroek",Apartmentforsale,130,3,Hyper equipped,22,No,,,,,2,,
242,Immoweb code : 9293069,269000€,Parklaan127Box29300—Aalst,Apartmentforsale,92,2,Hyper equipped,,,,,,,,,As new
243,Immoweb code : 9294255,279000€,Daalstraat157Box11790—Affligem,Groundfloorforsale,95,2,Installed,,No,,,,,2,,As new
244,Immoweb code : 6981865,From 162000€ To 715000€,Slachthuiskaai23500—Hasselt,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
245,Immoweb code : 9299023,295000€,Westkaai34A8900—Ieper,Apartmentforsale,97,2,Hyper equipped,7,No,,,,,,No,As new
246,Immoweb code : 9277546,50000€ + 2700€ per month,1950—Kraainem|Askfortheexactaddress,Apartmentforsale,160,3,Installed,,No,,,,,,,Good
247,Immoweb code : 9132522,255000€,1070—Anderlecht|Askfortheexactaddress,Duplexforsale,178,4,Not installed,20,No,,,,,2,No,To be done up
248,Immoweb code : 9245996,260000€,Lavendelweg2A8430—Middelkerke,Apartmentforsale,71,2,Installed,11,No,,,,,2,No,As new
249,Immoweb code : 9284568,263000€,Dumortierlaan86Box1.28300—Knokke-Heist,Studioforsale,31,1,,,No,,,,,2,No,As new
250,Immoweb code : 9137276,264250€,VenelleAuxJeux521150—Woluwe-Saint-Pierre,Apartmentforsale,81,2,Not installed,6,No,,,,,,,To renovate
251,Immoweb code : 8674895,265000€,RuedeLigne1000—Bruxelles,Studioforsale,45,,USA hyper equipped,10,,,,,,3,,As new
252,Immoweb code : 9258204,265000€,1150—Woluwe-Saint-Pierre|Askfortheexactaddress,Apartmentforsale,72,2,Not installed,15,No,,,,,,No,To be done up
253,Immoweb code : 9219703,265000€,1160—Auderghem|Askfortheexactaddress,Studioforsale,55,1,USA hyper equipped,5,No,,,,,,No,As new
254,Immoweb code : 9285924,265000€,AvenueduPrinceHéritier140Box61200—Woluwe-St-Lambert,Apartmentforsale,67,1,Hyper equipped,,No,,,,,2,,Good
255,Immoweb code : 9184083,265000€,diksmuidelaan50Box4022600—Berchem,Apartmentforsale,115,2,Hyper equipped,,No,,,25,,,,Just renovated
256,Immoweb code : 9281090,265000€,NadineCrappéstraat20Box0029000—Gent,Groundfloorforsale,66,1,Installed,,No,,,,,,,Good
257,Immoweb code : 9262376,266250€,KoningAlbertI-Laan498370—Blankenberge,Apartmentforsale,76,1,Installed,21,No,,,,,4,,
258,Immoweb code : 9265569,268000€,Boomsesteenweg429Box42020—Antwerp2,Apartmentforsale,109,2,Installed,4,,,,,,,,As new
259,Immoweb code : 9289001,269000€,CatharinaBeersmansstraat13Box12018—Antwerp,Apartmentforsale,71,1,Installed,,No,,,,,,,Good
260,Immoweb code : 9162661,269000€,Koningsstraat1/03.018400—Oostende,Apartmentforsale,90,2,Installed,4,No,,,,,2,No,Just renovated
261,Immoweb code : 9256652,269000€,Kapellestraat20/1049940—Evergem,Apartmentforsale,90,2,Installed,6,No,,,,,4,No,As new
262,Immoweb code : 8965187,269500€,GeneraalEisenhowerlei172140—Antwerp,Apartmentforsale,87,2,Hyper equipped,,No,,,,,,,As new
263,Immoweb code : 9250500,270000€,Vlindersstraat1Box123500—Hasselt,Duplexforsale,140,3,Hyper equipped,5,,,,,,3,,As new
264,Immoweb code : 9224855,270000€,RueElvaux1244682—Heure-le-Romain,Apartmentforsale,100,1,Hyper equipped,18,,,,,,4,,As new
